id;produto;data;valor;moeda
bf216534b6634565965b226404ce7e90;Produto_F;2010-05-18;-713.01;USD
180e63ab610b4116addf98992740b32a;Produto_G;2010-05-18;-25.29;BRL
32e21009ebd94278a7194151328fffbd;Produto_H;2010-05-18;-850.59;USD
9ef41f6608c8493f99e4824c7fc7f609;Produto_I;2010-05-18;-529.1;BRL
040b93a10e4a4029b157962ed8792499;Produto_J;2010-05-18;-192.32;USD
e2024df740814be8aef44e71a9dc6124;Produto_A;2010-05-19;-909.26;USD
5f4b226eb560452bb2333c9519f1cab8;Produto_B;2010-05-19;-1000.0;USD
0d1a73f5deac4c549b91c68a26bf3a71;Produto_C;2010-05-19;0.16;USD
39badf40b1e940dda3e8a280825865fc;Produto_D;2010-05-19;-598.33;USD
fcea534a2ab24bf3a662d90511d8dd46;Produto_E;2010-05-19;-731.94;BRL
1da57e71c91f430cb70acd7f2093db77;Produto_F;2010-05-19;-416.59;USD
2a478ec50a3d4cb3914880c3c0a4f9bd;Produto_G;2010-05-19;-453.04;USD
8a69b7440e74406fa9a7911f29c5ed95;Produto_H;2010-05-19;-609.08;USD
06729a1b123d46cfaba8aa4a37f59be8;Produto_I;2010-05-19;-815.08;BRL
a41839a4b1514e89a4d118cdea87948f;Produto_J;2010-05-19;-989.84;BRL
46d69264c1694152a253dfbb7e00158f;Produto_A;2010-05-20;-119.84;BRL
232378cbd914493c85b6fa0659de5c9d;Produto_B;2010-05-20;-852.74;BRL
7bf34dd058ec482795c03ce41e09f1af;Produto_C;2010-05-20;-136.48;USD
942f51f458eb429094da3fada3bfcd62;Produto_D;2010-05-20;-823.28;BRL
e2e761132e4147b490a00b3e2584bb19;Produto_E;2010-05-20;-342.52;BRL
f1e92182310d45bb842be2d741d8e652;Produto_F;2010-05-20;-420.32;BRL
9a99e32daf70481a93d63c8eac9c02b6;Produto_G;2010-05-20;-99.26;USD
ecf3b602dc824b5db50908fec0e8b509;Produto_H;2010-05-20;-384.72;USD
3214e0fa135042b1b00f206683cbf0a7;Produto_I;2010-05-20;-3.41;BRL
02e2c1147875445895a5f9821cf3fbf3;Produto_J;2010-05-20;-898.97;BRL
50b6926e9b2d46eaab2847fbd8fde128;Produto_A;2010-05-21;-792.2;USD
632a3072a76f42258dc05c414e633dee;Produto_B;2010-05-21;-1000.0;BRL
29cdcf6b5c42490cbaccacf6d509e9b0;Produto_C;2010-05-21;-18.54;BRL
c4870b74050a48258f3da4f3a5b22a61;Produto_D;2010-05-21;-102.4;USD
00f7b35f12c2439a954e455b1f0dd6fe;Produto_E;2010-05-21;-426.96;BRL
0a0f7354e1af4fe5b3ce9a971762282c;Produto_F;2010-05-21;53.43;USD
9647bc311a6c4809b7e73baf40805693;Produto_G;2010-05-21;-22.86;BRL
a219c80a998d411bb61f0cd5dafcebf4;Produto_H;2010-05-21;-220.41;USD
9ec130b5136248568708dde2fb14999a;Produto_I;2010-05-21;67.07;USD
c541ea41c84f478e82fc3fd367b71165;Produto_J;2010-05-21;-514.6;USD
0c021918aaef47c59da82720accf3dd6;Produto_A;2010-05-22;-248.65;USD
614d0680734446218a4de5b9c02328e0;Produto_B;2010-05-22;-789.97;BRL
83c7bf583aa54b49a824199334f416f3;Produto_C;2010-05-22;-33.35;USD
baddc036e3354e32a19e924c21b3dfdd;Produto_D;2010-05-22;-291.98;BRL
b357a0a9e9dd4bfd809fd158b510c024;Produto_E;2010-05-22;-816.53;USD
1f6a2c2db52c4bdaba5f099b9095b09d;Produto_F;2010-05-22;-743.27;BRL
f39f7fe00215442fb160771b66735d65;Produto_G;2010-05-22;-162.59;BRL
357af379b14c447e893c3b8a93564171;Produto_H;2010-05-22;-910.12;BRL
09a822acf838443ba467f7432cba0007;Produto_I;2010-05-22;-205.23;USD
b1697b61a0fa4d0293e040399d6c6c4c;Produto_J;2010-05-22;-694.96;USD
3ccec0a18c8c4766b288519209568240;Produto_A;2010-05-23;-92.82;BRL
ed793c234fc6422dbc74bc6db481c722;Produto_B;2010-05-23;-1000.0;BRL
c2fd2f5b7bc244afb1c4f57e4c92de03;Produto_C;2010-05-23;-730.1;USD
e4c14544c57d4b2f92b4c3a8f34fed8f;Produto_D;2010-05-23;-9.0;BRL
df39007f9f1b456d875f27da09bfee28;Produto_E;2010-05-23;-409.71;USD
21febefa2e4d48e68408438ae03bb7b9;Produto_F;2010-05-23;-596.36;BRL
f4a127e7abab4bfbb0ebaf8bac993de9;Produto_G;2010-05-23;-69.28;BRL
39d4399f82d84f16ae5127c2c8bb0e15;Produto_H;2010-05-23;-499.29;BRL
1a650a83dfac45c88b7316bc473d9ae5;Produto_I;2010-05-23;-227.74;BRL
3bbf8a83de9e45c5bf9b1ee374906680;Produto_J;2010-05-23;-998.16;USD
55e1ed241346402082e93b991c66823d;Produto_A;2010-05-24;-689.96;BRL
d4cc701e7df1485ea17ddba7538b7795;Produto_B;2010-05-24;-5.03;USD
56283515199a461799bdc852bb513eb5;Produto_C;2010-05-24;-563.15;BRL
11d53bc48b4f4c06b63fba751027b50b;Produto_D;2010-05-24;-340.87;USD
fa493d8c4f6442eba1d23e6096cd7402;Produto_E;2010-05-24;-262.46;BRL
5fd47bb3d6f946b79ef9e6da8997b66d;Produto_F;2010-05-24;-155.77;BRL
edcf240fbe9a432b81d432f2b891f4ab;Produto_G;2010-05-24;-375.17;USD
657a62d65a114641aaa85913d3068627;Produto_H;2010-05-24;-852.57;USD
f44ff24078cc4b589e29f46d23f1be42;Produto_I;2010-05-24;-904.64;BRL
c8fb3c326856414f929198e2cbebd7ee;Produto_J;2010-05-24;-974.89;USD
3c322298786d4ad9895e710ed55a9cfa;Produto_A;2010-05-25;-229.67;BRL
edf760fb57ea4316a60a20546df18cac;Produto_B;2010-05-25;-306.54;BRL
1c8324483f664ef8b42112cc2432fe2b;Produto_C;2010-05-25;-65.5;BRL
c17a013e22d643c0b87be27744da0af7;Produto_D;2010-05-25;95.4;USD
e2ec1e2d8d214caa9677b4eb5f869080;Produto_E;2010-05-25;-573.64;USD
e626d0ad0a6b412c80d33ea24a3c5a9c;Produto_F;2010-05-25;-517.98;BRL
ba52c77944b04f0aa7a17d623bddd9f8;Produto_G;2010-05-25;-339.72;BRL
6d6ad6a0d19642ae9f41ef6e677c7c8e;Produto_H;2010-05-25;-714.09;USD
03bc8e2efc624e71bb6c600b39b3a4d4;Produto_I;2010-05-25;-1000.0;USD
ad176fc1e21e44789e624759909bac6e;Produto_J;2010-05-25;-608.17;BRL
6ed5ce318b7b4e19a8375b138df0d5e0;Produto_A;2010-05-26;30.12;BRL
d34f18f4e10348ae910124b42a622934;Produto_B;2010-05-26;-911.62;USD
37a2c40f93fe47ee91102854cf8a188b;Produto_C;2010-05-26;-148.1;USD
dd386ef0cd80472399e1efb8009c0281;Produto_D;2010-05-26;-11.82;USD
e421cce799674c208622602f88874e79;Produto_E;2010-05-26;-1.73;USD
c3198e7622454e0c9415607ae04f75ed;Produto_F;2010-05-26;-827.83;USD
154063dc437a48408a42e7ebaf7bd8a3;Produto_G;2010-05-26;-683.93;BRL
1ba0becf9c4c437d8bf56eea7a197caa;Produto_H;2010-05-26;-689.2;BRL
82726adbb8264431a6f1015fad589250;Produto_I;2010-05-26;-51.46;BRL
5324470cb44d4612986001763c575db2;Produto_J;2010-05-26;-947.56;USD
a5e9e928cd4d44059a89894909ec3f19;Produto_A;2010-05-27;69.81;BRL
9e3d7bd2dfc042f9951f4bb04bc3ec80;Produto_B;2010-05-27;-579.62;USD
e8889ab005294924ae895d0574c0b4b0;Produto_C;2010-05-27;-1000.0;BRL
c875e4682a7d4fc8b3a196c21264cc8c;Produto_D;2010-05-27;-1000.0;BRL
2e87862c42314cdc8f4da897e75f5c46;Produto_E;2010-05-27;-572.95;BRL
98d98a55dec24c7c9b413e601a32c23b;Produto_F;2010-05-27;-183.44;BRL
31fd3ea27160470da59d6f19b8273d1a;Produto_G;2010-05-27;1.44;BRL
0d5e0e58fbc845d68a48374cc95f5d30;Produto_H;2010-05-27;-273.0;BRL
329302a75a2b40e7acdfbf40c548a2f6;Produto_I;2010-05-27;-1000.0;USD
a95da96391454f448b26532b6eaea543;Produto_J;2010-05-27;-349.45;USD
50970357271e4ef4a3aeaba3b6f6a367;Produto_A;2010-05-28;-623.07;USD
41f23113a462411a997be806b5ff32c7;Produto_B;2010-05-28;-507.37;USD
729f22c3d5dc40ac998b5238c8b4be7f;Produto_C;2010-05-28;-44.61;BRL
6a9f58ee428e41f5b2b625789a852a3c;Produto_D;2010-05-28;-797.19;USD
42eba8d99b5449b38e1125d7e2ef8c49;Produto_E;2010-05-28;-335.54;BRL
dbc1a3ef1c724959b582d8f21a611ab3;Produto_F;2010-05-28;-588.17;USD
0d24b041dd8d41ac824ca4ee134dc502;Produto_G;2010-05-28;-768.41;BRL
1c3a418ad0224a11b343ccecc862dd2b;Produto_H;2010-05-28;-813.71;BRL
84c24d4b8c6d4fc6a020f46313f98c24;Produto_I;2010-05-28;-359.09;USD
d45871510c7d48e2b69087f49c961ca9;Produto_J;2010-05-28;-829.15;BRL
aa56fc5338ec460d9ab713e26c34e470;Produto_A;2010-05-29;-171.04;BRL
da441ec6ec8a41c4945c741c8fbdca8a;Produto_B;2010-05-29;-1000.0;BRL
ccc2671a3012492795f0cdbc1879bb32;Produto_C;2010-05-29;-69.76;USD
ae216e356b7a4ef5b6f90f810fabe226;Produto_D;2010-05-29;-667.95;BRL
d56ff419e7e6499d8e98087b97fdf5a5;Produto_E;2010-05-29;-15.29;USD
de0b629c90e84a5a9623f358a8cebb7d;Produto_F;2010-05-29;-257.68;BRL
11aa7e3ef2f745778eb3f9ae563e1b0d;Produto_G;2010-05-29;-573.79;USD
ec8ad79646964f769db93f3ddfc049f4;Produto_H;2010-05-29;-811.81;BRL
5a6d7b560b9f412dbda7a1c1b48c7ba1;Produto_I;2010-05-29;-377.06;BRL
87cc623c3b78480194eb3fea1f0be6ac;Produto_J;2010-05-29;-145.65;USD
8c733122d0bf4905a5fa7def7dd0e101;Produto_A;2010-05-30;-399.66;USD
4ae1508f9c4b4ed1bd9372309d58e4f9;Produto_B;2010-05-30;-885.27;USD
950b5f7086f54392b3c95525ab7c88c4;Produto_C;2010-05-30;-380.69;USD
8b83baa37df541f8acc0097ab5996bef;Produto_D;2010-05-30;-197.99;USD
451683bdb4d14ecf8dd32e6ca647469c;Produto_E;2010-05-30;0.49;BRL
50b333b35f8f43118e85283d7756e649;Produto_F;2010-05-30;-36.92;BRL
f5123303c06a4efe8d6f506389ddec50;Produto_G;2010-05-30;-25.8;USD
7fb50fdbafcd4ccd84618ff043e81190;Produto_H;2010-05-30;-1000.0;USD
c679d14c129e48339ecb3dd9cec3a6f4;Produto_I;2010-05-30;-553.15;BRL
e4abada951224d11a385867b2745956a;Produto_J;2010-05-30;1.93;BRL
f46597da1614457d8fd3d1a6350a7406;Produto_A;2010-05-31;-139.4;USD
2fe9b0e0dd194f7382533666dcdfa238;Produto_B;2010-05-31;-765.97;BRL
6391a5800d8f4131b88325643cd37d3e;Produto_C;2010-05-31;-571.71;BRL
c760b2ead24a4d13aa5cdde2a00a156c;Produto_D;2010-05-31;45.04;BRL
431651301c3441cb9199d0e449d8fe52;Produto_E;2010-05-31;-289.09;USD
d5f82eabedba4e079e4dc92d0f1c0c15;Produto_F;2010-05-31;-245.45;USD
8cd89c5704cb4798b48af255ac7908c1;Produto_G;2010-05-31;-339.97;BRL
abfb2cba9c954faf9092bd1a8538e0b7;Produto_H;2010-05-31;-878.32;BRL
826ab1f4ce1e4378bc76330e26638a9d;Produto_I;2010-05-31;-487.0;BRL
f7a6f170a5864cfa90a96b5159f909b9;Produto_J;2010-05-31;-785.03;BRL
af80214335c5485da5c355401c27f495;Produto_A;2010-06-01;-318.0;USD
9bf22b8aa7e941e9b48a63ad8fa154a1;Produto_B;2010-06-01;100.0;BRL
14a5089f6428495c913afce95972172f;Produto_C;2010-06-01;-337.57;BRL
07d95a19760447dd92db7a7214b539a5;Produto_D;2010-06-01;-20.33;BRL
f7cb0c29097747b3af8cb57407ba1363;Produto_E;2010-06-01;-498.43;BRL
42561bfa2020447797559d3b5358d0a3;Produto_F;2010-06-01;-277.81;USD
d0dac983aa6f4b62b9c5f5f23a4aef1a;Produto_G;2010-06-01;-659.05;BRL
6492359df47442e9b7e391b3f511fd3c;Produto_H;2010-06-01;-571.9;USD
c8d8961f4fa8462da6da2af4165451aa;Produto_I;2010-06-01;-667.65;USD
ca4caeadeec744e480a77441a9172937;Produto_J;2010-06-01;-348.02;BRL
389f97f00ed74308b5bc2aad996e27f6;Produto_A;2010-06-02;-307.56;USD
c638be654d154eb7b02657b4c83168f4;Produto_B;2010-06-02;-586.07;USD
473f1cc4e1d248f2afbca876496aea0b;Produto_C;2010-06-02;-481.85;BRL
590bf3c1b6c74865a4b3710a47e68e97;Produto_D;2010-06-02;-63.43;USD
b713deb5406d4806a1a2ca279c8b447b;Produto_E;2010-06-02;-628.48;USD
2db6ec6f643645e497e8e0dbc2519f79;Produto_F;2010-06-02;-59.35;USD
ab0a4a22cc594fc797463e72db153c9a;Produto_G;2010-06-02;-488.66;USD
9e2a22ea9b6d4b77b4887fd8cbc18882;Produto_H;2010-06-02;-612.38;BRL
2be41af6e9f8472e90d51d36bc4a2708;Produto_I;2010-06-02;-458.11;USD
aecb71fc68da4125ad2404cfcf717c09;Produto_J;2010-06-02;-1000.0;USD
acb24221d47d4fa3beef1614ad2434cd;Produto_A;2010-06-03;-527.95;USD
5e57454823f342d9a6f62b59ec639275;Produto_B;2010-06-03;-841.8;USD
6a2817ead7f24a2e96bf3c5d689938ca;Produto_C;2010-06-03;-976.25;USD
87a2b889207d4f689c1de5ca77c0635a;Produto_D;2010-06-03;-33.74;USD
a0413286f64742538f65ccd5f254a7c8;Produto_E;2010-06-03;-31.76;USD
2b7440c3328a44aab1f4c3ecf8f3a365;Produto_F;2010-06-03;-212.83;BRL
7c365c241a7d458eb7201e7829692e17;Produto_G;2010-06-03;71.75;USD
7e952aa890f14eb0a3e93b87db10ddfd;Produto_H;2010-06-03;26.46;USD
9eb2f05a2aa442dd911482ca222757a5;Produto_I;2010-06-03;-594.58;BRL
cc0b84004b7b4482aea822f9e829eb90;Produto_J;2010-06-03;-217.66;BRL
ccdb8090a483490ab3e5a289d62d2b04;Produto_A;2010-06-04;-1.53;USD
c7df8a88dde2415fae00f10ed6e7305b;Produto_B;2010-06-04;-877.37;USD
0bffac6dd2314779986774d5c4077df5;Produto_C;2010-06-04;-736.21;USD
58b1c9a299854ec6a10dcd4e486d2150;Produto_D;2010-06-04;-220.07;BRL
a363ef0d9e884c20965f4f3546605f66;Produto_E;2010-06-04;-80.05;BRL
fa975cc0a75a4ce0a26b4e0dfdd5e46f;Produto_F;2010-06-04;-42.09;BRL
737f1bd80e4d4211a3c4696787a09904;Produto_G;2010-06-04;-735.22;USD
889f61d1e4ca481586492a4b8640aed3;Produto_H;2010-06-04;-103.47;USD
8f07f78001774dc9820755ff1b8a3af7;Produto_I;2010-06-04;-352.8;BRL
609e9e16967a4422a3bdcfe731b1c395;Produto_J;2010-06-04;-792.3;BRL
2aaadab312e74bf7b527507964f4471e;Produto_A;2010-06-05;-541.53;USD
72799620744643bb81942108e4743c78;Produto_B;2010-06-05;-332.16;USD
7042a4d0ee21463f8bd1fd84e6c22285;Produto_C;2010-06-05;-967.43;BRL
b53a4d61e6de43e585c2c3dc4fa5488d;Produto_D;2010-06-05;-414.97;USD
b110f33c16b64604a565ab7e6113f999;Produto_E;2010-06-05;-763.33;BRL
78a6a673ff234e6abc2ce861c013e563;Produto_F;2010-06-05;-535.56;USD
04d5b85e83024442aa879d8d71b47748;Produto_G;2010-06-05;27.97;USD
d759424baf824080bd5b698d4e6f9d4d;Produto_H;2010-06-05;-342.26;BRL
c997ca4269074e5290c9e1a17a228742;Produto_I;2010-06-05;-632.32;USD
315f3eb7e9bb4350ae48f0f1254af6e1;Produto_J;2010-06-05;-376.96;BRL
afa80121f23049b1a9dcb5f007310fa7;Produto_A;2010-06-06;-281.46;BRL
b97b11c1844442b9acf0f364ed241651;Produto_B;2010-06-06;-1000.0;USD
1e9e2d2ad89748bcbec9b5f45a7c4c7f;Produto_C;2010-06-06;-43.45;BRL
ce06672e0442485895bbccdebdd59b1d;Produto_D;2010-06-06;-313.05;USD
c815080d3ca3424c8ec4ac769909ee9f;Produto_E;2010-06-06;-6.05;BRL
45678fb6ccd943319a09c5e05da35ae4;Produto_F;2010-06-06;-72.93;BRL
54b9aaab80844d95b40241f4c1843aeb;Produto_G;2010-06-06;-657.24;USD
da0e075e38d840579653a52ab2e2b87f;Produto_H;2010-06-06;-278.77;BRL
1f8a15d2b87a4c4ea4066f3654f90378;Produto_I;2010-06-06;-709.6;USD
bd1ba1a8c9ef4d19b2e4f8527c00286a;Produto_J;2010-06-06;-1000.0;USD
e52def9abdf14950935ac76f6c4b2870;Produto_A;2010-06-07;-892.18;USD
21fe511f23474733b14a9e935791a14a;Produto_B;2010-06-07;-136.23;USD
b745b2dd97634724a9e5d982f452579d;Produto_C;2010-06-07;-694.73;USD
03aea4003b02418e8b09791bae48b5c8;Produto_D;2010-06-07;-106.62;BRL
4f6302fc44cf4090bae17eda11538872;Produto_E;2010-06-07;-57.82;BRL
58b092e185a6400798e32bff80fd23ce;Produto_F;2010-06-07;-52.14;BRL
90931f4d8d4f44ec8ca2a9dd1e88e102;Produto_G;2010-06-07;-202.35;USD
c810cfe4c6f9438eac31b62db3ee1895;Produto_H;2010-06-07;-477.04;BRL
56badb43f55b439ebe6a52b3c32757a6;Produto_I;2010-06-07;-138.8;BRL
c3fdc975fa7a48f9812034dba496f711;Produto_J;2010-06-07;-829.23;BRL
a407ea4a9cb04e389395df2d22e8b74a;Produto_A;2010-06-08;-89.36;BRL
71029426d3c147eca80a08f7d4a74449;Produto_B;2010-06-08;-444.57;USD
68c1c950a9f84c7ba190564601cc95a3;Produto_C;2010-06-08;-586.92;BRL
c1cf284a0dbf4e4c83c923215b149d8a;Produto_D;2010-06-08;-22.44;BRL
2497ba25d29d49ffbcdf72bf8accc459;Produto_E;2010-06-08;-489.94;USD
a751f76a28d3470fad18e9de2f3e89d3;Produto_F;2010-06-08;-803.02;BRL
1fc7744288ac4428b4f317077edf3d94;Produto_G;2010-06-08;-189.12;USD
175d6924440e4963ba3ab195f89bc8f2;Produto_H;2010-06-08;-517.19;BRL
717ebcad3d804e02b6b79c82cca32d41;Produto_I;2010-06-08;-553.03;BRL
0501bdef05cf458e903a6bbd0bce2b64;Produto_J;2010-06-08;-1000.0;USD
afa143932618422082ddb6a68ddfc3cb;Produto_A;2010-06-09;-580.67;BRL
2cfe2946147444b69d998bd0d5b850f5;Produto_B;2010-06-09;-767.39;BRL
c569a44a434d4a23b82eb562fc5f51dd;Produto_C;2010-06-09;-323.19;BRL
d997807b82c842db8a4b4ddf72ccd8f3;Produto_D;2010-06-09;-1000.0;USD
335c13d27edd4093a20f989f95c3e3a9;Produto_E;2010-06-09;-762.69;BRL
dd81e540f50a4792b8512c9f20912d15;Produto_F;2010-06-09;-285.17;USD
3994a3b577cb49778ad1823a327fe6cf;Produto_G;2010-06-09;-198.79;USD
1631afc3125f4d7a9a4f834a9d094737;Produto_H;2010-06-09;-491.94;BRL
3815d20f5d7d4be99249c199ee8d2628;Produto_I;2010-06-09;-798.76;BRL
91ad2cfa5436449ab605c5dc55fad1c1;Produto_J;2010-06-09;-424.33;USD
12b9208e1e6f4a8ab2293932c3a352d0;Produto_A;2010-06-10;-227.66;USD
c55c552fce8643629abac17f1b598aae;Produto_B;2010-06-10;84.83;BRL
3677211857d74102af7999f14b924b9f;Produto_C;2010-06-10;-1000.0;USD
c21fa4336d5d4f88b3c70ddb900ba6ce;Produto_D;2010-06-10;-435.36;USD
c19cc60f61324236903bcd9796646190;Produto_E;2010-06-10;-478.07;USD
b878c8b31d0c4216872aed254f47a949;Produto_F;2010-06-10;-637.76;USD
91088309fa9c48d99b1b3c5db9244fdf;Produto_G;2010-06-10;-446.56;BRL
91c76b5ddf194c10ae8b891a70c9d58d;Produto_H;2010-06-10;-668.47;BRL
aadd859764dc4a01ae3e21e279384ec0;Produto_I;2010-06-10;-176.67;USD
927be6837ad4485d8589577a9be8a5c0;Produto_J;2010-06-10;-511.57;BRL
1c98eccdb30048f3a128d4f7ff1a54fb;Produto_A;2010-06-11;-9.29;USD
434a9425f7804411870324d6047d2878;Produto_B;2010-06-11;-726.1;BRL
f5f3f314129445bb8bbe459a3adf8009;Produto_C;2010-06-11;-730.57;USD
e08a140eeaf8452dbd8e7a852aaed5df;Produto_D;2010-06-11;-536.69;BRL
ab486bbb234e493eb1e06fe191cd1a25;Produto_E;2010-06-11;-75.04;USD
7207c0c352d44697b019de926748588b;Produto_F;2010-06-11;-747.66;USD
5ee2e434c7aa47368cad78e0fd64a19b;Produto_G;2010-06-11;44.6;BRL
445019e9ff694460beec716778dc8f18;Produto_H;2010-06-11;-1000.0;BRL
c65b2ff52e1747a2ae6532d9a6c68bba;Produto_I;2010-06-11;-657.2;BRL
b836517e71cc40c384962766117a50d9;Produto_J;2010-06-11;86.25;USD
d5f2e01dccba4b93b954886a3b14e12d;Produto_A;2010-06-12;-366.4;BRL
4ab4764255414a789bad652ba5c03e58;Produto_B;2010-06-12;-998.46;USD
441a504b0f904de6b264c20f268ec540;Produto_C;2010-06-12;-92.61;USD
03d5fa4966564fd78b3f58211af13232;Produto_D;2010-06-12;-638.2;BRL
7ea7c45e32944b31b51eed656280a352;Produto_E;2010-06-12;-591.8;USD
2bf0dfe10c144348af471f4e5c678ebd;Produto_F;2010-06-12;-666.63;USD
35b05d85390e48ae8f7c252c150bb288;Produto_G;2010-06-12;-485.58;BRL
63b4212224f24080baced09c8b19024e;Produto_H;2010-06-12;-877.21;USD
3f0eee92a2ef41d2a12afa9d7a83d4e2;Produto_I;2010-06-12;-406.06;USD
7114bc284717407695a75a5b229d1a91;Produto_J;2010-06-12;-903.36;USD
5d1a3553aaba4f8fb2cb9bd48c154813;Produto_A;2010-06-13;-793.76;USD
51821936075e4279b0f44c84d1070144;Produto_B;2010-06-13;-1000.0;BRL
4764c473d572425886dd31b13c14b2b4;Produto_C;2010-06-13;-515.83;USD
021c673ca8cd48d2be2d3be06a7e51d2;Produto_D;2010-06-13;-146.25;USD
1aea53a0f92e40779053ca63bdf4ac0a;Produto_E;2010-06-13;-26.21;BRL
dab0fd5658de4a2aa94423e5ef20f8cc;Produto_F;2010-06-13;-531.24;BRL
c834057667a640a28a4b80a3f3acdcbf;Produto_G;2010-06-13;-247.17;USD
4c40c7b56703468f80bcb24db0737911;Produto_H;2010-06-13;-232.0;BRL
0072e1053bfb46e9960821e6ad88338a;Produto_I;2010-06-13;-1000.0;USD
e1c67808f63b438581ffef311d9dcf92;Produto_J;2010-06-13;-240.71;BRL
ba7c24a4662545379577ccbf3fa823af;Produto_A;2010-06-14;-702.46;BRL
f992c52074a6474cbef446393dea96eb;Produto_B;2010-06-14;-426.04;BRL
574bb98128df468ca6349999b488b982;Produto_C;2010-06-14;-229.5;USD
e96736f623f94fbaab48b076e071ca4b;Produto_D;2010-06-14;-520.14;BRL
8884b7b9ac234e62836b7bd17a4d8b8e;Produto_E;2010-06-14;-709.01;USD
a05608637e954d2dbfab54e7ae58f8c3;Produto_F;2010-06-14;-327.68;USD
0bf58ac2165d495488e08d7975ac9230;Produto_G;2010-06-14;-98.45;BRL
a7905e0de80c45eaa83dd856f36941dd;Produto_H;2010-06-14;-575.62;BRL
9ca2bca161974ffe9b35b2b4e20c9a0c;Produto_I;2010-06-14;40.39;USD
918188ed51f243139471f848ee465ded;Produto_J;2010-06-14;48.6;BRL
0404cf76f90e46a7bec9ff3f3e0784b5;Produto_A;2010-06-15;74.13;BRL
8c529c24ab5c4930b535578822201504;Produto_B;2010-06-15;-208.21;BRL
1013716ebf894dc9a75481d54b40cc4e;Produto_C;2010-06-15;-393.27;BRL
4fe0633569ba44829f83e737020a6a33;Produto_D;2010-06-15;-482.1;USD
9f92216eaf424a1aaa6806b1dc124934;Produto_E;2010-06-15;-642.91;BRL
67efe49dfd074b789d65eaa7617d5315;Produto_F;2010-06-15;-426.13;USD
a848af77aa624701bf93a85dedebfed8;Produto_G;2010-06-15;-340.91;USD
89ffa34aeb5246c883e1628dd5c8c0ac;Produto_H;2010-06-15;-711.63;USD
738ad0f9cfd3492dbdce37fb737b5a9c;Produto_I;2010-06-15;-50.29;BRL
3ea982d0acc24b28ac9e09d1e5e35dc6;Produto_J;2010-06-15;-550.28;BRL
8c21deeb95ec490b84806a112d5ff828;Produto_A;2010-06-16;-84.1;USD
9b0e24caae41476c899a88fb142a1fb3;Produto_B;2010-06-16;-428.2;USD
1d89e1ec5ce24b5a9748a1587a392010;Produto_C;2010-06-16;57.64;BRL
87cfc4d6354b4a2283166abf2e2de0d3;Produto_D;2010-06-16;100.0;BRL
6f0dea6188044bf4860109e3d83d8647;Produto_E;2010-06-16;-50.21;USD
f7dc910fdff54c94a3b1fc8f02d9010d;Produto_F;2010-06-16;-244.91;USD
03a1b90559674a30959bf1b487659a49;Produto_G;2010-06-16;-13.71;USD
9f4c5983deb046a4b9c7f9fb1d89bd8c;Produto_H;2010-06-16;-777.18;USD
075fba4fd7544812b48dedaf7d60be02;Produto_I;2010-06-16;-532.47;USD
49a370cb85d546a6b099eeb6f76daa9c;Produto_J;2010-06-16;75.83;USD
2ce04ee705724aea868e3917dac839bf;Produto_A;2010-06-17;17.83;BRL
7773d0d47f4343bc8803a8a3615938cd;Produto_B;2010-06-17;-197.46;BRL
fa7c206f968c4d868eb9067b39642780;Produto_C;2010-06-17;-271.75;USD
662bc4125cff4bbbb0ce472b97375f14;Produto_D;2010-06-17;-42.76;BRL
2400c37a531545aab744bc1db4400b27;Produto_E;2010-06-17;-705.56;BRL
571d9157b4ad49c1afd3280768ed9c72;Produto_F;2010-06-17;-241.02;BRL
12a1d1f999904290aa9da6fbbb74f0fb;Produto_G;2010-06-17;-89.68;BRL
d352690606904f77ab7f11a27f2237e1;Produto_H;2010-06-17;-229.1;BRL
f808b8b6e87743709008f44c5368ab90;Produto_I;2010-06-17;55.88;USD
38788b680d0542b7bbb0b5216c3d9688;Produto_J;2010-06-17;98.92;BRL
0658677cc2824c948b971c39bb32f816;Produto_A;2010-06-18;-239.47;USD
73bbabd70eab4ad6bbac44249f395314;Produto_B;2010-06-18;-1000.0;BRL
447d67a86be9475d8492f233fd087969;Produto_C;2010-06-18;-1000.0;USD
b8279c3a9fb74870901c9c5916ff7d7d;Produto_D;2010-06-18;-654.82;USD
470f8fc0daed449b9f004ab7e4e3775c;Produto_E;2010-06-18;-153.58;USD
3d0d77ce2cbb44b296a72987462f9654;Produto_F;2010-06-18;-822.84;BRL
103d154e525146d28fddc13a9befd064;Produto_G;2010-06-18;-120.12;BRL
4a6a82466f6248069a7dccebfa05771a;Produto_H;2010-06-18;-130.02;USD
2f4bc7ad9f0a42ef904b5a74f0915834;Produto_I;2010-06-18;-73.0;BRL
dcb6d124bd534ce79a01aa442b16dfd3;Produto_J;2010-06-18;-977.24;USD
61146f2c2a5f4651ba6ed03251313e0b;Produto_A;2010-06-19;-434.53;BRL
8cc7a44d84544e43a3ae06929210d869;Produto_B;2010-06-19;-847.5;BRL
c8692c27f83448c187cae490cf37ec84;Produto_C;2010-06-19;-616.23;BRL
b52ff74d38c546a0917302885e1e72eb;Produto_D;2010-06-19;-695.97;BRL
8c81ecfe60044139b950bfce1d9ff238;Produto_E;2010-06-19;-726.91;BRL
4f106de99b1f4b26be71738f23ff0431;Produto_F;2010-06-19;-302.43;BRL
30347caed30443979e33be85faa13761;Produto_G;2010-06-19;-717.07;USD
